"GSM60733.CEL.gz","GSM60734.CEL.gz","GSM60735.CEL.gz","GSM60736.CEL.gz","GSM60737.CEL.gz","GSM60738.CEL.gz","GSM60739.CEL.gz","GSM60740.CEL.gz","GSM60741.CEL.gz","GSM60742.CEL.gz","GSM60743.CEL.gz","GSM60744.CEL.gz","GSM60745.CEL.gz","GSM60746.CEL.gz","GSM60747.CEL.gz","GSM60748.CEL.gz","GSM60749.CEL.gz","GSM60750.CEL.gz","GSM60751.CEL.gz","GSM60752.CEL.gz","GSM60753.CEL.gz","GSM60754.CEL.gz","GSM60755.CEL.gz","GSM60756.CEL.gz","GSM60757.CEL.gz","GSM60758.CEL.gz","GSM60759.CEL.gz","GSM60760.CEL.gz","GSM60761.CEL.gz","GSM60762.CEL.gz","GSM60763.CEL.gz","GSM60764.CEL.gz","GSM60765.CEL.gz","GSM60766.CEL.gz"
"23690",4.377121989,4.278558653,4.344681348,4.456543849,4.319881165,4.43745097,4.709254527,4.237791335,4.350854144,4.026323328,4.277412252,4.891205255,4.878574578,4.619295151,4.662332606,4.368733064,4.759321085,4.887234012,4.704813932,4.779541312,4.889339827,4.548543124,4.790071261,4.354962199,4.381423468,4.467345479,4.621655913,4.31124477,4.400885891,4.793645741,4.62167414,4.449755496,4.40507293,4.589923037
"10826",4.5246291,4.125735411,4.129351379,4.573785327,4.325329067,4.788983596,4.633519561,4.260135619,4.409432137,4.424337974,4.419725374,4.536585978,4.882881795,4.692479131,4.644639833,4.944451254,4.947033914,4.462332311,4.600323307,4.936149494,4.662175898,4.263415277,4.775571187,4.24248693,4.623927141,4.292700422,4.814319124,4.529955159,4.394866871,4.80424578,4.170178848,4.570356488,4.252683492,4.343029707
"28319",4.626986256,4.361600859,4.37933295,4.599694923,4.023074677,4.470301975,4.562259412,4.435587752,4.501997115,4.47599687,4.464404408,4.670930389,4.650747829,4.729984731,4.888331573,4.743408151,4.857291841,4.536721566,4.434745678,4.560942843,4.572975711,4.88583151,4.64340293,4.471313719,4.358213991,4.334106041,4.676066392,4.234701371,4.525479113,4.679163376,4.363963907,4.547070615,4.331129078,4.407109503
"2684",4.548924235,4.38548364,4.393377946,4.648263141,4.287866804,4.40380702,4.36837195,4.42975578,4.183365939,4.473917112,4.564587627,4.817774531,5.220206013,5.058996951,4.529896827,4.701884492,5.080022435,4.381628202,4.48965647,4.534044713,4.775345122,4.755272099,4.985285637,4.571078933,4.301983704,4.284144762,4.434561595,4.331867642,4.266954368,4.433299416,4.371962962,4.388603109,4.445976563,4.159467626
"18907",4.486090423,4.358798506,4.350562133,4.413974623,4.279412621,4.364405934,4.330961736,4.327216302,4.330961736,4.340494846,4.121964298,4.793850685,4.444752418,4.589864488,4.406610067,4.30322701,4.730430703,4.667992956,4.884358823,4.818496753,4.791206095,4.658499343,4.720454174,4.928868372,4.512690306,4.565684662,4.399391098,4.577336419,4.486061651,4.634477407,4.441200264,4.546476537,4.605523801,4.802450421
"25817",4.194107206,4.551155878,3.685707499,4.403784994,4.089446241,4.20762445,4.205554514,4.695977895,3.770953979,4.941252192,4.017537269,3.911383053,3.96625064,3.940750626,4.085927738,4.261692005,4.163223221,4.348705193,4.349663144,4.501178766,4.407572426,4.634579708,4.647908219,4.543852173,4.933239001,4.832048555,4.667728265,5.154209503,5.189326574,5.207049251,5.254339745,5.615970396,5.468288984,5.172662838
"26374",4.535751684,4.463462917,4.134899411,4.045955122,4.478839964,4.302131985,4.490057365,4.329255541,4.628478767,4.415173462,4.546043132,4.519727071,4.492431903,4.568068796,4.549654696,4.654316837,4.654896276,4.863581346,4.58245101,4.770923249,4.885962523,4.775663357,4.546709684,4.621610903,4.245323529,4.564991282,4.360879208,4.544081743,4.53341747,4.740631113,4.632380447,4.480508078,4.407418236,4.655196162
"6912",4.388759365,4.678506629,5.48811882,4.191885361,6.094009462,3.921194129,5.625178497,3.963469608,5.295195026,4.755976065,5.242916794,3.829919904,4.297215151,4.636846006,4.543820542,4.567261534,4.399122512,3.904428933,4.48152381,4.139949125,4.188807793,4.201913247,4.126182348,3.851847984,3.880809582,4.604428519,4.869749717,3.915959939,5.863111266,5.209856819,3.940077145,4.490813752,4.018946334,4.447217389
"17088",5.436095045,5.01936014,4.712176709,4.833312646,5.16602719,4.599704177,5.135851335,4.98484179,4.891236886,5.088979045,4.629704171,4.133477439,4.427806948,4.635257825,4.633518145,4.674203262,4.321728932,4.3757867,4.276359257,4.714004543,4.719662721,4.561232893,4.568088399,4.289965201,3.871724341,4.125959969,4.408787561,4.023439596,4.417322377,4.27988349,4.01120672,4.029819431,3.909552576,4.15874978
"926",4.583403621,4.330893803,4.187819684,4.604436177,4.033212831,4.596799978,4.249045836,4.25976771,3.957977417,4.069782057,4.202930081,5.097560261,5.055872657,4.939984683,4.741307144,4.640509289,5.051592623,4.889106139,4.755809215,4.726815457,4.604924605,4.929657733,4.384706247,4.683777836,4.409107919,4.452156446,4.835714119,4.601623834,4.385833291,4.186487122,4.460944946,4.506108723,4.445249815,4.218556542
"7626",4.464655349,4.443098969,4.389282634,4.822911398,4.355115539,4.547713476,4.675647696,4.193609484,4.197830642,4.370999378,4.216842778,4.446844606,4.524758458,4.565313916,4.7568088,4.523737903,5.143734598,4.717855825,4.911969425,4.632141426,4.717643857,4.522455561,4.862704185,4.358911147,4.482542031,4.517175863,4.331432496,4.618996313,4.522455561,4.572624396,4.343758862,4.506371732,4.251955591,4.581774349
"33868",4.754393206,4.135397112,4.284614056,4.721067792,4.230235675,4.590984417,4.360875203,4.386840207,4.302540721,4.345648891,4.216787958,4.551007026,4.904073856,4.940346079,4.577764868,4.544880488,4.625594876,4.714881254,4.775270474,4.674466476,4.76359521,4.541402836,4.710202678,4.37307333,4.355535243,4.572070821,4.503820036,4.498583847,4.401392768,4.511394741,4.544194508,4.258203486,4.784530005,4.660897399
"17341",3.272461293,4.268596288,5.005434467,3.822138124,4.616592608,3.990445687,4.34815074,4.102370745,4.465722073,4.9927108,4.404159018,4.251684764,3.46883226,3.643465735,4.006689269,4.111528479,3.921175061,4.478240573,4.039060308,4.373422057,3.953253035,3.922360952,4.115811244,3.979168723,5.747032146,5.49406054,5.121616764,5.264324462,5.85418799,5.442291963,4.978785297,5.452374435,5.626950655,5.58471911
"1781",4.503493326,4.4797096,4.362956138,4.517747916,4.314742342,4.405565128,4.456895929,4.353826379,4.510215004,4.337470007,4.166029539,4.8023548,4.670470968,4.203232571,4.618158,4.359436297,4.474936577,4.724504404,4.915262996,4.848427984,4.851355184,4.599688718,4.693723482,4.349727609,4.486566887,4.635592675,4.564094537,4.656332061,4.670331185,4.789428203,4.585336795,4.453325073,4.447094113,4.323628964
"13281",4.504260292,4.262759492,4.082431414,4.462723969,4.364802175,4.707749741,4.335346036,4.365712202,4.207904518,4.203293801,4.635431202,4.743134333,5.212719271,5.377053189,5.072356248,4.848684648,4.658950358,4.842619592,4.697136227,4.852786251,4.508215508,5.083170386,4.559893917,4.46593158,4.232296882,4.355835913,4.328350113,4.215762093,4.385398315,4.294014434,4.300471352,4.336892158,4.249224185,4.390967796
"20318",4.369695816,4.293935911,4.358799922,4.47889443,4.238244054,4.343272237,4.259716784,4.121296486,4.238382629,4.009532308,4.255959173,5.084539681,4.452232583,4.532762495,4.389100344,4.369354116,5.064546148,4.797487568,4.568439864,4.706074906,4.884946338,4.751406739,4.696335952,4.663949385,4.578447888,4.626576451,4.898086777,4.529156447,4.290503454,4.897368311,4.733770262,4.60141489,4.615544362,4.460562213
"17922|17922",4.643151139,4.157346325,4.100865389,4.635092019,3.927500131,4.451268484,4.38751801,4.08819073,4.108716767,4.251792675,4.536214706,4.583147312,5.415550781,5.149049634,4.830537089,4.753562191,4.941452014,4.728851077,4.599404606,4.593172186,4.756225347,4.722261412,4.603731747,4.429208711,4.448684983,4.510544968,5.002642256,4.32482802,4.410208354,4.586225198,4.354466165,4.335482985,4.357167099,4.443896519
"23801",4.420202634,4.275195054,4.581195373,4.506077178,4.34759482,4.696977928,4.801066093,4.080868257,4.405272521,4.238630831,4.339082406,4.771152779,4.669792179,4.865597235,4.702477854,4.703164129,4.577318668,4.734194427,4.67658342,4.879714884,4.785296879,4.621338829,4.804809088,4.465914474,4.48314249,4.404415929,4.800528499,4.219808125,4.218828102,4.825744576,4.266396968,4.380089788,4.373336579,4.259757091
"9889",4.840014787,4.630079916,3.671446789,4.521768272,4.140365845,5.059483528,4.587446644,4.295204185,4.403798572,4.475980973,4.607789666,4.641140849,4.631127152,4.793930412,4.597193421,4.25923288,4.50021313,4.763191185,4.590266616,4.654776804,4.543903227,4.725752509,4.404329103,4.794170021,4.249761869,4.606197913,5.022092116,4.693576277,4.594769088,4.422839805,4.05153271,4.438870039,4.475479863,4.529366714
"39524",4.485707045,3.877266045,4.074852602,4.421428672,3.89045421,4.410258316,4.160037767,3.887713148,4.028476663,4.126921309,4.135399218,4.650853428,5.482129878,4.713042043,5.187081104,5.066398548,5.205924972,4.349741976,4.87394506,5.121850257,5.222988752,4.851612595,5.161712857,4.635490612,4.231268611,4.479775807,4.179858259,4.605131367,4.401943362,4.645696055,4.282041354,4.454863369,4.561764187,4.359069447
"20335",3.981923453,4.384329738,4.454825082,3.791570491,4.538317976,4.131331836,4.294000339,4.267444233,4.4290999,4.349579402,4.150079996,3.694043449,4.570447211,4.475479872,5.171402906,5.896214311,4.668938957,3.953540407,5.25156421,5.566665378,5.146951735,5.317190817,5.352843331,4.214551185,4.696865893,4.261946041,4.325808894,4.584771125,4.457592301,4.541950116,4.441942825,4.086600269,4.362882363,4.427233671
"26693",4.662694155,4.155248178,4.16376639,4.480382516,4.391291055,4.583501705,4.371275741,4.140980843,4.206669445,4.434929637,4.298393622,4.438803094,5.076553559,4.397355783,4.86966583,4.652442467,4.400736744,4.684469763,4.626669023,4.741132471,4.698156087,4.502839791,4.734924342,4.392964903,4.720454174,4.832017482,4.711643342,4.414266487,4.828257488,4.700413874,4.6301372,4.357240929,4.429627637,4.537706267
"10671",4.482650555,3.390032264,5.035966441,3.586504283,5.174863833,3.751672243,4.984119296,3.622509763,5.764198003,3.541833639,4.374584178,4.356234062,4.853145305,4.822474769,5.052270782,4.994035386,4.876731874,4.865269613,4.814980799,5.098619454,4.874174369,5.194664541,4.810073329,4.220015131,5.277828008,4.496082237,4.891857271,3.863443415,4.736694164,4.592534422,4.100556137,3.947795534,4.145614331,3.688986868
"30790",4.364781374,4.308240568,4.230938953,4.609816025,4.412458054,4.563237017,4.570364727,4.326485077,4.510603879,4.192005599,4.403603176,4.602340809,5.121230516,4.592364792,4.464517585,4.506912139,4.767573199,4.93257194,4.646201537,4.709019786,4.708795481,4.474766018,4.612282216,4.44366337,4.482545923,4.663557155,4.779348542,4.488928574,4.230359958,4.563659073,4.516173495,4.390084652,4.738580947,4.36420223
"21053",4.420715638,4.148851876,4.503222315,4.450062894,4.260708247,4.348333563,4.30575174,4.389173202,4.284213077,4.399331478,4.596106397,4.532199052,4.442396911,4.448273458,4.656172526,4.457650792,4.880008933,4.907669371,4.484421933,4.717562391,4.500147186,4.526836993,4.745975597,4.176277492,4.628794416,4.658417091,4.607628305,4.659773065,4.804090662,4.47477159,4.602838104,4.836555569,4.808408369,4.645431933
"1600",4.45815172,4.5685106,4.83608839,4.491081142,4.812855258,4.433746736,4.527381912,4.655529321,5.076392733,4.674857965,4.723738284,4.442242249,4.491123437,4.103925076,4.152794904,4.386685077,4.803017457,4.493692309,4.344353353,4.160155577,3.984208587,4.417341868,4.149187094,4.497176236,4.85251494,4.514862176,4.539587506,4.800039342,4.879773052,4.862534834,4.537967656,4.776118903,4.404662207,4.474897714
"23685",4.501957009,4.904991306,4.283116713,4.525318949,4.930464554,4.519497429,4.283568266,5.149981192,4.168125711,4.852958094,4.237820351,4.236556888,4.052826554,4.080906377,4.222012574,4.298315436,3.751143828,4.195169385,4.233482238,4.01753997,4.160598311,4.048897322,4.016272146,5.04588799,4.676112657,4.457409124,4.211188925,5.566305266,4.892495035,4.903973662,5.45432315,5.19906191,4.771705424,5.5161501
"28696",4.81419506,5.255824736,5.016760558,5.163784787,5.281329999,3.9038911,4.704956577,5.336811849,5.256178353,5.115126807,4.121292246,3.713091809,3.789892308,3.921552423,3.621273346,3.832136104,3.855950514,3.658645206,4.325674485,3.755283378,3.965126925,4.046580097,4.09264064,5.231901978,4.795749484,4.636062129,4.33374759,5.113929455,4.591232976,4.867657586,5.069966562,4.977485052,5.108576643,5.096343737
"29173",4.599500971,4.197852422,4.741107984,4.645246108,4.668501324,4.577621731,4.703920206,4.394092786,4.679340483,4.112525562,5.067327402,4.398392919,3.925006116,4.416674731,4.51197916,4.360017196,4.421364122,4.647164177,4.439347575,4.627824349,4.552418587,4.322870626,4.501348318,4.330972969,4.824766576,4.70667842,4.738136506,4.550232246,4.541950116,5.008610997,4.468710633,4.473772176,4.895925358,4.32967714
"16707",4.465496345,4.246362052,4.329255541,4.343457934,4.391080942,4.513644599,4.457027692,4.08319084,4.255477399,3.932716511,4.220452701,4.768455811,4.858956743,4.645285482,4.703103013,4.671733435,4.96047777,4.873200417,4.657715594,4.878638643,4.842117836,4.626461694,4.553602546,4.690072495,4.466081383,4.642397155,4.581056064,4.526400363,4.541950116,4.600804186,4.601882768,4.525128494,4.560411042,4.392860536
"25763",4.276829561,4.273129576,4.412182224,4.413974623,4.362327542,4.45885557,4.668249733,4.539601448,4.672595644,4.451861667,4.249079828,4.816486268,4.285594444,4.24918981,4.550217709,4.351660448,4.658724088,4.863350283,4.587215526,4.615143366,4.507624246,4.551596145,4.658939758,4.241006289,4.520919615,4.542889494,4.557618249,4.826283297,4.415433316,4.678061762,4.872222972,4.716443139,4.718020646,4.845914814
"28127",4.290122727,4.180443662,4.046006479,3.954599222,4.212830561,4.606129552,4.577169398,4.190516158,4.296294387,4.201897992,4.87421237,4.51180242,5.350384649,5.168090218,4.85928694,4.716562683,4.845587487,4.681595515,4.434894621,4.787824838,4.60275272,4.740188768,4.826285294,4.341122457,4.506186963,4.445490941,4.543774273,4.645574495,4.545718407,4.407733468,4.513329115,4.42224747,4.563659294,4.538631178
"29136",4.175666623,4.5787953,3.995224903,4.465695892,4.199782053,4.652997434,4.113233382,4.699397655,4.240801945,4.456157116,4.422566872,4.653865718,4.931816162,5.193119633,4.966023412,4.857037995,5.247300794,4.726475138,4.443502137,4.996118896,4.871857945,4.894558986,4.874143298,4.409014562,4.322505633,4.380475375,4.220015901,4.419820079,4.568570494,4.024287987,4.485742673,4.326064332,4.405438726,4.239441646
"6759",4.179761024,4.553560481,4.544473838,4.461293633,4.512913363,4.416745405,4.553833681,4.409702981,4.467149053,4.64990161,4.591298219,4.180894041,4.136409466,4.527170536,4.700361222,5.070261448,4.444099019,4.039564275,5.075043485,4.820944833,4.958348517,5.180989984,5.450037027,4.220825035,4.438892996,4.391091937,4.181921254,4.461513559,4.54857289,4.544427922,4.472895657,4.486632207,4.237234271,4.567479925
"14313",4.413476736,4.267684371,4.338205958,4.577991179,3.998217039,4.540492721,4.369336479,4.456428557,4.477638945,4.130477137,4.499568928,4.602393895,4.552412086,4.892807602,4.477637916,4.580932136,4.649978139,4.673787804,4.801368749,4.704068021,4.837345464,4.842878966,4.736024449,4.423768008,4.518286418,4.647639544,4.435747225,4.465921164,4.390929897,4.669698539,4.620488029,4.62072386,4.595004192,4.671562889
"9437",4.302211416,4.69789558,4.370080394,4.38846251,4.487758198,4.471110935,4.431967419,4.408230298,4.583451348,4.547221976,4.51542364,4.629192951,4.764983454,4.76231453,4.661105522,4.603337807,4.733755852,4.435730733,4.736669218,4.5788672,4.520057383,4.606990041,4.827257981,4.545089129,4.555792919,4.631482261,4.438761437,4.473652631,4.394547088,4.547517493,4.35539126,4.520184806,4.4322539,4.537189731
"26462",5.332072251,6.217015875,5.891581959,5.477353501,5.1917061,6.176556541,4.694476252,6.861180502,5.544624576,6.317629306,4.594390712,4.517801102,3.230828856,3.165712041,2.93582442,3.358244912,3.2963942,4.232682618,2.875296875,2.728958501,3.065676619,3.48500672,3.039936111,5.399548035,4.831790815,3.328226908,4.353217459,5.334569327,3.9026347,4.144216058,5.801385571,4.670795665,5.112593939,5.396707687
"34351",4.383938094,4.311698851,4.399031337,4.348067494,4.639311787,4.72402744,4.769483427,4.376129568,4.714783702,4.351914605,4.466446224,4.530210896,4.563490824,4.295762208,4.902431266,4.69644924,4.885297153,4.629492684,4.755467098,4.492857584,4.640167276,4.732409474,4.666008152,4.397330099,4.367962526,4.46630696,4.749551511,4.213342554,4.498901754,4.509381002,4.447554277,4.637182325,4.444140303,4.522464161
"13853",4.329528981,4.43634975,4.434405806,4.459822461,4.43231487,4.536038774,4.588024454,4.551280006,4.599252391,4.479404027,4.619201229,4.675773055,4.634068274,4.610048286,4.909881168,4.745844992,4.385928121,4.557647503,4.611683149,4.346203936,4.801461814,4.446298656,4.525030664,4.367060585,4.547275632,4.42014553,4.854182473,4.300851071,4.470426191,4.841579137,4.547967428,4.565296933,4.556554853,4.34561497
"1462",4.382834109,4.624312936,4.429521294,4.596385643,4.501928736,4.620588704,5.360880084,4.502030865,4.329639524,4.571409283,4.605992696,4.506770545,5.250727069,5.195691361,4.843144011,4.946025546,4.600838453,4.37802753,4.392669226,4.59365917,4.65924226,4.609796446,4.474650519,4.297333193,4.204187097,4.442418932,4.859889967,4.236808827,4.273596891,4.269898186,4.2127424,4.305764688,4.102059404,4.352027688
"18101",4.45699744,4.281755857,4.310686514,4.530434785,4.29791429,4.471493197,4.587347251,4.250753679,4.382078694,4.31884392,4.602885821,4.526727116,4.320911162,4.622287951,4.572550028,4.555581355,4.611373729,4.560973247,4.668590467,4.693455196,4.596099655,4.604602984,4.735533235,4.398336338,4.573570032,4.677131361,4.651567967,4.778165455,4.663043476,4.656806412,4.738667799,4.658494497,4.672923931,4.543009214
"18060",4.409411405,4.465244707,4.653503148,4.579280471,4.593258599,4.511172434,4.169546394,4.14168295,4.312217354,4.563198391,4.338402185,4.776134865,4.676471817,4.571337917,4.47110356,4.576874168,4.824717736,4.727179401,4.697468543,4.585119073,4.604459963,4.656116015,4.587893224,4.636896928,4.503231591,4.711970558,4.521282118,4.428527662,4.574121331,4.350719715,4.661738789,4.344585291,4.738428754,4.638085084
"20898",3.545869771,4.916621363,4.241477355,4.641172393,5.007524843,4.056276747,4.673060805,4.615830764,5.0337029,4.582959347,4.066556117,4.045135046,4.239310425,4.081446522,4.284527903,4.429853661,4.095724919,4.138843408,3.937828022,3.984793225,3.730916644,4.231622969,3.870825702,3.896260014,5.440287503,4.81515068,4.675915937,5.703463685,5.116599552,5.359846255,5.827551137,5.452478073,4.750549003,5.111643601
"922",5.355575196,5.505909115,4.63423907,4.517374379,4.7948944,5.20822882,4.582758897,5.012560787,4.330698879,5.148763834,4.579972991,4.696136504,4.35535533,4.447392277,4.226544888,4.410803849,4.144740768,4.574258831,4.433632467,4.297033489,4.30958469,4.609883727,4.444106525,4.161023401,4.310953431,4.114863014,4.474858466,4.472849978,4.356594169,4.346718445,4.557219488,4.472564191,4.410685895,4.322509842
"496",4.689645978,3.959816491,3.955774906,4.528275357,4.019379014,4.405565128,4.159880048,4.397331271,4.384876756,4.137112342,4.453405853,4.859183153,4.491678448,4.736991594,4.618042368,4.720596684,4.748806905,4.610641729,4.750799308,4.754054349,4.908225768,4.672139837,4.862977511,4.568867769,4.687099288,4.578463878,4.630112465,4.666447964,4.74053199,4.617040774,4.489353718,4.497047017,4.661715526,4.662047806
