ENTREZ_GENE_ID,CopyNumber_T4.naive_01_activated,CopyNumber_T4.naive_02_activated,CopyNumber_T4.naive_03_activated,CopyNumber_T4.naive_04_activated,CopyNumber_T4.naive_01_steady-state,CopyNumber_T4.naive_02_steady-state,CopyNumber_T4.naive_03_steady-state,CopyNumber_T4.naive_04_steady-state,pos,0.5,top 0.25
200315,0,0,0,0,0,0,0,829,0.125,0,0
9582,41213,41560,38388,14981,0,0,0,3648,0.625,1,0
27350,187887,197560,214340,149759,34747,49323,40823,55747,1.0,1,1
200316,55623,70926,60512,41347,9469,11675,4867,13351,1.0,1,0
60489,173179,221502,163703,103479,29828,21837,34393,40301,1.0,1,1
164668,9171,0,0,12280,0,0,0,0,0.25,0,0
55911,37311,2591,9176,21308,9789,2407,7458,6703,1.0,1,0
341,1144704,345602,127085,357655,80707,271876,1023632,1817178,1.0,1,1
345,2896024,1947356,1157918,2492014,177241,269900,3169622,4722519,1.0,1,1
346,110113,71361,0,0,0,0,3377,0,0.375,0,1
347,397884,427925,255682,472338,5083,0,836515,705904,0.875,1,1
348,325992,155004,63320,484710,29923,23536,716271,609520,1.0,1,1
319,144,0,2164,52130,0,0,80142,65456,0.625,1,1
350,401628,100051,50080,61054,14152,5921,304743,326781,1.0,1,1
8542,3238,3035,2024,52156,4518,5470,91237,67219,1.0,1,1
23780,90978,98265,122574,114484,9105,16263,19392,16045,1.0,1,1
80833,39132,26280,32974,62319,23038,40859,22881,36934,1.0,1,0
80830,0,0,0,0,0,0,0,0,0.0,0,0
55937,9944,0,0,0,2100,1462,55893,19991,0.625,1,1
139322,73864,69568,48396,38395,111669,110112,88510,124041,1.0,1,1
351,449,169,415,0,0,0,74,69,0.625,1,0
10513,0,3084,2636,0,0,0,0,0,0.25,0,0
26060,94822,68532,63334,39493,36051,56871,40035,57777,1.0,1,1
55198,2703,0,530,2346,1158,0,869,0,0.625,1,0
353,3173741,2851344,2094037,1197987,2214093,2442784,1475350,2640405,1.0,1,1
54840,20363,19296,16316,10266,12293,12174,9995,25503,1.0,1,0
358,0,0,0,0,0,0,0,0,0.0,0,0
366,0,0,0,0,0,0,0,0,0.0,0,0
9716,92793,102866,66602,82595,62898,72766,60800,81289,1.0,1,1
369,20513,31350,43943,31768,36052,34420,19118,48840,1.0,1,0
116985,45820,42436,45186,23789,21929,18814,14489,26590,1.0,1,0
116984,0,183,747,0,2499,0,2409,1358,0.625,1,0
64411,0,0,0,0,0,0,0,0,0.0,0,0
372,552417,553685,466543,362857,239317,249322,211891,294273,1.0,1,1
375,3303371,2867973,2433293,1608222,1886923,1955841,1720642,2168073,1.0,1,1
378,477700,483608,333808,220794,82885,97747,95976,150350,1.0,1,1
381,363408,347285,266869,161246,209390,130823,230745,165586,1.0,1,1
382,364658,381153,311939,233312,134068,161026,93043,187758,1.0,1,1
55738,83450,52164,29990,34128,25250,23676,23078,23579,1.0,1,0
84364,104412,105440,100557,64286,33258,30120,31267,48923,1.0,1,1
26286,38821,33351,31256,18941,13187,8616,11264,15453,1.0,1,0
10565,36736,43827,35452,20644,22591,22260,17791,25234,1.0,1,0
10564,8004,12869,10602,9911,11508,10145,9264,15082,1.0,1,0
27236,64704,52500,46631,28362,9464,13525,10995,10512,1.0,1,0
23647,4454,40471,14803,10032,4230,3204,9444,5927,1.0,1,0
10139,38754,18857,18188,23276,9480,14140,15967,17503,1.0,1,0
383,0,56,0,0,48,445,0,48,0.5,0,0
384,0,4370,0,0,2302,0,0,0,0.25,0,0
55082,2152,0,43885,17845,19894,23353,37508,37344,0.875,1,0
392,529355,453158,409216,274994,217977,226893,232980,263128,1.0,1,1
79658,1746,3750,0,1077,745,0,0,0,0.5,0,0
9824,0,4227,5365,3347,0,0,0,0,0.375,0,0
94134,0,0,0,0,9140,4647,0,7073,0.375,0,0
55843,160145,146162,152109,118223,164076,121020,116865,160320,1.0,1,1
55114,82842,77474,50117,48277,68732,72204,45322,72206,1.0,1,1
93663,42211,20301,7298,12447,2540,0,4380,0,0.75,1,0
84986,3166,6664,7436,4846,0,0,0,0,0.5,0,0
57584,0,956,951,1067,493,0,420,0,0.625,1,0
58504,0,2827,0,2643,0,0,0,0,0.25,0,0
83478,0,0,57,216,0,0,0,0,0.25,0,0
9938,201273,168346,153778,155032,209168,238418,176653,278457,1.0,1,1
23092,75,3116,2071,0,1278,2828,2678,2309,0.875,1,0
201176,16585,15352,14756,22925,22200,18063,23234,24087,1.0,1,0
257106,46855,44676,48445,51787,53098,57317,49584,70053,1.0,1,1
57514,26168,46069,28442,0,4927,4889,4051,6766,0.875,1,0
9743,0,0,0,0,0,0,0,0,0.0,0,0
393,134255,128407,110909,90092,171037,158882,122145,197130,1.0,1,1
394,2381,3366,1953,915,2657,2737,2055,3133,1.0,1,0
395,62,200,140,0,1666,1585,1071,0,0.75,1,0
64333,104158,75270,87019,62634,102782,96348,119568,127817,1.0,1,1
396,2810493,1532012,1568971,1005946,968942,860895,766041,819216,1.0,1,1
397,7621261,5573699,7254906,4369427,3414868,4462553,4221337,6973656,1.0,1,1
9138,530950,526822,484967,369782,502851,471364,447813,577059,1.0,1,1
9639,0,0,0,2341,0,0,0,0,0.125,0,0
55160,5612,2978,5703,0,1413,48,1018,102,0.875,1,0
9826,0,0,0,0,846,875,718,810,0.5,0,0
23365,953,473,0,0,0,224,0,0,0.375,0,0
23370,14813,7504,34507,29586,114196,91832,100472,128654,1.0,1,1
9181,152657,191602,184907,101896,74398,71098,63060,92659,1.0,1,1
50650,0,0,0,0,0,0,553,0,0.125,0,0
55701,0,0,1431,0,0,0,0,0,0.125,0,0
7984,1944,454,377,1173,4142,1965,9578,3612,1.0,1,0
9459,272932,213936,181365,160121,149051,153637,128273,202144,1.0,1,1
8874,61384,52523,49426,29794,50582,56966,38674,48854,1.0,1,1
8289,52078,61428,54301,37692,29343,32998,26654,33001,1.0,1,0
57492,9986,8667,4621,4023,9420,11039,6764,12290,1.0,1,0
196528,16154,27826,17326,17045,11555,11805,12096,12682,1.0,1,0
1820,6234,14471,4413,3720,0,0,1570,1056,0.75,1,0
10620,20563,39610,57703,4931,2350,3631,1490,3063,1.0,1,0
5926,11385,4576,4653,2248,15412,8325,18634,22898,1.0,1,0
51742,19444,13162,14671,15977,23607,28970,28637,33342,1.0,1,0
10865,0,0,0,0,632,0,0,0,0.125,0,0
84159,1079,2029,2135,1409,172,468,916,706,1.0,1,0
25820,83149,47875,47643,44524,59553,83681,56256,73294,1.0,1,1
10425,39625,21700,9863,12445,11164,17517,9973,19043,1.0,1,0
400,144443,95119,86427,88413,89282,101669,88549,103857,1.0,1,1
115761,0,0,0,2365,0,0,0,0,0.125,0,0
120534,11521,7224,6262,10815,4098,3235,5585,7448,1.0,1,0
54622,0,0,8287,3626,3332,0,5124,3519,0.625,1,0
23568,12952,25300,14359,25177,82445,95770,81358,136091,1.0,1,1
403,175116,227864,113740,57705,30263,38210,23895,50773,1.0,1,1
10123,10797,0,0,0,0,0,4838,0,0.25,0,0
26225,0,0,471,6124,3365,3928,2564,5605,0.75,1,0
221079,9576,5612,0,0,0,0,0,0,0.25,0,0
84100,3090,15406,4122,0,0,2037,1534,2157,0.75,1,0
51329,45501,35634,29122,26233,36021,32786,45215,41913,1.0,1,0
10550,364486,563292,569195,734204,680792,620528,678503,746338,1.0,1,1
151188,11200,12563,13747,8583,8974,2164,8758,7297,1.0,1,0
127829,32640,49778,58589,18012,46514,54793,51842,62851,1.0,1,1
55207,304725,259786,280135,276736,293938,244613,273942,314292,1.0,1,1
55156,90578,75449,58294,67384,56247,85209,87270,83781,1.0,1,1
83787,18688,15210,27665,20756,75825,61894,84485,105830,1.0,1,1
79798,0,0,0,0,0,0,0,0,0.0,0,0
93436,46004,35416,27054,19678,9015,9017,4289,10978,1.0,1,0
25852,33797,22062,31503,43204,30735,31842,29225,53326,1.0,1,0
51309,456,740,0,0,2547,2074,4588,4484,0.75,1,0
9823,0,0,0,1265,1483,515,0,798,0.5,0,0
51566,32978,38611,29899,30898,11254,13117,17097,12709,1.0,1,0
405,50192,38620,29878,8048,3451,0,0,0,0.625,1,0
10552,39337,58191,67011,20155,26506,34103,16835,30452,1.0,1,0
10095,2688157,2449549,2111746,1560224,1985968,1889761,1220823,2343422,1.0,1,1
10109,4358128,3251375,2755348,2778104,3658106,3147851,2607370,4092980,1.0,1,1
10094,1185512,2811394,2228017,1597741,1344806,1904782,1743740,2347288,1.0,1,1
10092,3056443,1982844,1789713,2141160,1432354,2149128,1431317,3102548,1.0,1,1
81873,541147,432303,445841,330227,164932,200949,152596,189100,1.0,1,1
348110,10740,8284,11241,4218,0,0,0,0,0.5,0,0
407,4228,2063,2453,1573,4020,9065,4728,8102,1.0,1,0
408,78895,74958,57717,50845,92771,85932,70206,120106,1.0,1,1
409,169497,176535,137604,139363,98103,89304,77047,98451,1.0,1,1
92714,28213,7312,10219,13964,11387,13974,10022,10868,1.0,1,0
410,13581,3217,4766,2572,12359,18596,19814,23077,1.0,1,0
411,0,1216,0,0,92,226,42,53,0.625,1,0
414,0,3695,0,0,1950,0,2841,0,0.375,0,0
153642,0,0,0,0,0,0,0,0,0.0,0,0
427,24445,8431,30082,17999,35811,45053,26276,70152,1.0,1,1
50807,7988,10233,15602,3491,17619,14910,21558,23023,1.0,1,0
8853,0,1350,0,0,0,124,0,0,0.25,0,0
51676,0,1589,2863,1911,0,0,0,0,0.375,0,0
140459,6699,2533,4932,2603,0,0,0,1537,0.625,1,0
51008,56257,48048,54159,31305,10943,25112,14894,24349,1.0,1,0
84164,26143,49590,39646,38598,14421,14269,13912,21937,1.0,1,0
10973,43791,46943,41227,24833,16955,19731,12430,20070,1.0,1,0
25842,57729,22609,29424,43544,14346,21313,12592,5028,1.0,1,0
55723,294981,113765,79218,29151,0,0,5580,5669,0.75,1,1
433,0,0,0,0,0,0,0,0,0.0,0,0
9070,142084,119113,100522,76824,107860,117945,102534,138229,1.0,1,1
435,46391,30519,30808,29330,11113,10695,9079,5006,1.0,1,0
8623,15692,95990,43905,42738,27181,26643,11977,40687,1.0,1,1
440,337156,414067,357142,112045,5158,6257,4919,7567,1.0,1,1
54529,48828,86325,63834,48059,15394,36465,8606,19247,1.0,1,0
444,844,2597,1201,379,3900,14482,9210,6044,1.0,1,0
57168,3931,28435,20774,14870,0,8290,0,0,0.625,1,0
259266,47,752,2754,820,361,273,712,407,1.0,1,0
54829,0,0,0,0,0,0,0,0,0.0,0,0
151516,562,0,0,0,0,0,0,0,0.125,0,0
79058,3465,10219,13527,19658,36538,30947,26182,25693,1.0,1,0
80150,7982,5330,1859,509,0,0,0,0,0.5,0,0
445,0,0,0,0,0,0,0,0,0.0,0,0
28990,0,0,0,822,1033,861,1433,1095,0.625,1,0
55252,2493,1104,1078,0,779,727,1161,858,0.875,1,0
84896,87642,101825,60288,69106,58170,62135,69385,57674,1.0,1,1
29028,110475,86299,91984,61806,1564,4973,2997,3225,1.0,1,1
54454,2013,1321,1838,1132,718,3075,1166,498,1.0,1,0
55210,236761,236532,287032,271009,102020,107782,134260,129985,1.0,1,1
83858,28395,11118,13830,24230,147,699,0,0,0.75,1,0
79915,3038,3049,17298,4315,3666,0,261,4177,0.875,1,0
79969,4621,4853,0,0,0,0,0,0,0.25,0,0
11101,12395,11729,5964,9878,23196,19077,14085,31715,1.0,1,0
466,12733,4976,9335,7118,11436,6468,18030,20516,1.0,1,0
1386,4671,6507,20877,8727,4680,6897,11965,13550,1.0,1,0
467,0,0,0,98254,0,0,0,0,0.125,0,1
1388,2557,1305,0,0,0,0,0,0,0.25,0,0
11016,9419,9953,11815,8499,10241,5197,12992,15641,1.0,1,0
55729,21063,16284,14358,12625,6694,6255,9570,7911,1.0,1,0
80063,0,0,0,0,7312,7669,106578,31593,0.5,0,1
60673,17301,9538,6851,3714,1732,4817,1853,3423,1.0,1,0
9140,156379,15580,34250,38539,28842,30057,28139,65158,1.0,1,1
9776,8502,9133,3664,4016,4470,2448,3590,3411,1.0,1,0
22863,0,0,3900,2057,2376,2188,1495,0,0.625,1,0
55054,5914,7696,6317,6017,5263,6049,4150,5720,1.0,1,0
89849,0,0,671,0,0,0,3827,0,0.25,0,0
23130,0,0,970,636,176,775,0,0,0.5,0,0
55102,2426,6150,6027,3460,3401,14583,2013,5237,1.0,1,0
64422,167890,164661,154466,72233,58738,47073,46190,64757,1.0,1,1
23192,41228,25064,26718,15356,12853,12030,9447,12982,1.0,1,0
84938,0,0,6774,1987,1274,0,1073,0,0.5,0,0
9474,95442,59609,66426,40432,58327,67044,65045,85534,1.0,1,1
10533,60247,67479,62616,17979,20886,14063,10434,28135,1.0,1,0
79065,3328,11586,8768,1312,0,859,0,0,0.625,1,0
80162,7336,19798,10352,7742,7577,25528,2787,1168,1.0,1,0
471,1813546,1763634,1767849,860631,517970,575465,392119,780806,1.0,1,1
51062,1062,4822,4961,5129,616,618,773,1254,1.0,1,0
64225,15089,25847,24197,34805,12334,10050,6211,4144,1.0,1,0
25923,248903,239999,244413,199861,144146,141646,156203,173843,1.0,1,1
472,23527,20470,24350,27947,87653,95685,68408,90860,1.0,1,1
1822,1689,1192,1327,411,165,434,0,0,0.75,1,0
475,1026448,768904,660067,232281,157694,137283,152725,154657,1.0,1,1
57205,12353,3417,0,0,1107,2338,0,1187,0.625,1,0
23200,15175,15374,18387,5644,10818,11267,11705,16221,1.0,1,0
286410,86,8427,0,0,2117,3440,2661,3847,0.75,1,0
57130,57058,68110,72182,50114,34367,43996,39547,42065,1.0,1,0
23400,6896,0,2687,504,285,0,0,183,0.625,1,0
79572,3998,5088,4377,1088,0,0,0,0,0.5,0,0
476,630141,677726,643377,628293,238821,326731,360676,318217,1.0,1,1
477,0,8457,0,0,0,0,399,0,0.25,0,0
478,0,0,0,0,0,0,0,0,0.0,0,0
481,20385,0,11035,5952,0,0,0,0,0.375,0,0
483,705622,815331,844741,470324,145966,294647,198852,279450,1.0,1,1
488,130069,190094,171801,136781,34701,29191,47745,39703,1.0,1,1
489,189261,183677,170700,156362,248674,218261,288382,272628,1.0,1,1
490,2767,3644,2409,3019,3398,1877,3839,1875,1.0,1,0
492,0,895,554,0,0,0,0,84,0.375,0,0
493,44366,58949,73913,43188,38719,41268,63825,50309,1.0,1,1
27032,2162,7579,7106,5342,0,1223,2126,0,0.75,1,0
495,0,0,0,0,0,0,0,0,0.0,0,0
506,8125777,5518745,5250566,4997869,3585205,4006930,4505992,4738133,1.0,1,1
10476,2247207,1517921,1647710,978792,839199,934688,1136214,1651689,1.0,1,1
522,1344566,922809,967911,1018667,581308,608615,676214,806705,1.0,1,1
537,7759,17514,38145,23970,17693,18133,18311,17285,1.0,1,0
10159,13708,15210,15427,19849,21354,6708,23372,18155,1.0,1,0
535,4534,1452,2173,3663,922,1314,1799,1684,1.0,1,0
23545,7603,10816,12189,10758,2190,1061,2865,2054,1.0,1,0
527,0,12824,12991,29194,4786,21196,42475,37032,0.875,1,0
9114,55839,45094,63009,61077,18877,33779,33313,35319,1.0,1,0
245972,4535,0,396,0,1615,0,3027,2884,0.625,1,0
523,598455,427081,354515,230884,146691,168841,139748,181880,1.0,1,1
526,375650,321487,315242,210718,114068,130078,105982,207109,1.0,1,1
528,55597,64443,69411,69433,55698,18064,62054,62962,1.0,1,1
51382,108527,119326,100383,47258,31671,41934,25520,46932,1.0,1,1
529,303832,352714,291805,146814,90721,126932,70869,128847,1.0,1,1
90423,0,0,2361,0,0,0,0,0,0.125,0,0
9296,282491,160531,120246,124730,80431,83294,69645,106247,1.0,1,1
9550,238697,282609,270652,158167,106715,98915,102790,169617,1.0,1,1
51606,93526,115800,61076,73349,52682,46917,46957,75922,1.0,1,1
538,2335,1936,962,696,710,2751,139,1364,1.0,1,0
10396,2611,4051,1714,607,676,708,2808,607,1.0,1,0
57198,3402,0,617,1856,1111,1207,1724,684,0.875,1,0
79895,0,0,0,0,0,477,0,0,0.125,0,0
10079,0,0,0,0,0,0,0,0,0.0,0,0
91647,8909,12101,0,14940,9864,11207,8645,8500,0.875,1,0
545,853,1676,1580,2130,827,0,4131,367,0.875,1,0
84126,9365,11145,16849,5366,7792,8963,3307,0,0.875,1,0
8455,47,1195,569,0,0,0,0,0,0.375,0,0
546,20829,11818,13882,22917,26871,28809,31439,32478,1.0,1,0
6310,0,2855,0,2139,0,0,0,0,0.25,0,0
25814,198909,241073,213486,133108,42270,47250,64969,83496,1.0,1,1
342371,0,0,55597,0,15979,23228,22527,67725,0.625,1,1
6311,5007,12936,9028,9131,4360,3815,3677,4704,1.0,1,0
11273,109127,131191,85231,100846,42252,36854,35222,49118,1.0,1,1
4287,53657,50525,43891,21442,24462,28032,28243,40972,1.0,1,0
6314,591,420,1830,2442,2678,1488,1281,2808,1.0,1,0
552889,0,14525,21234,11167,18055,18911,15524,25570,0.875,1,0
549,23506,31542,30894,17197,21918,20613,23351,31546,1.0,1,0
550,23102,48895,61628,14595,12645,16464,13920,15321,1.0,1,0
6790,13123,14075,8665,13897,7981,5542,8572,9985,1.0,1,0
54998,3764,0,0,0,5257,0,7710,0,0.375,0,0
9212,60634,136050,102643,52059,0,0,0,0,0.5,0,1
26053,103,0,1055,1241,2424,27517,20983,0,0.75,1,0
57099,117237,124108,51078,9984,17915,20366,6845,12048,1.0,1,1
23080,18241,23640,20735,10133,6082,6683,5194,6319,1.0,1,0
563,5462,1204,0,0,0,0,11141,0,0.375,0,0
64343,2708,793,2070,4304,1428,925,0,1806,0.875,1,0
566,0,0,0,107,0,33,0,0,0.25,0,0
567,449561,3159536,4964187,2874379,374733,1095779,1695766,1517835,1.0,1,1
126792,3596,3331,0,3743,1751,0,2367,1997,0.75,1,0
26229,30384,15509,25910,26904,27438,24902,27420,23022,1.0,1,0
10678,0,0,2487,1218,0,1039,0,0,0.375,0,0
374907,0,0,0,0,0,0,0,0,0.0,0,0
2683,20669,18009,30316,15843,5037,0,6108,3478,0.875,1,0
8703,3437,6207,1583,1486,0,0,0,0,0.5,0,0
8702,0,1529,2069,2394,1863,1857,1145,0,0.75,1,0
9334,8098,11383,11483,10268,1699,2660,2395,0,0.875,1,0
11285,13764,10926,8704,7287,4561,8119,6200,21344,1.0,1,0
29086,108194,61971,77137,36036,44629,53566,53508,72512,1.0,1,1
571,20,613,0,0,0,738,769,2017,0.625,1,0
60468,6064,2867,1491,946,15054,15906,23464,16609,1.0,1,0
573,51756,0,20625,41466,34831,31628,30396,48358,0.875,1,0
9532,524096,310446,338325,256636,52650,76709,48990,58405,1.0,1,1
9531,33065,39325,49009,37596,31547,35065,28208,46477,1.0,1,0
9530,10942,3149,3481,3848,1648,2352,2399,2221,1.0,1,0
9529,31573,34949,33523,27795,26595,31657,35379,38186,1.0,1,0
7917,118441,141496,135093,92935,42170,44900,40324,58130,1.0,1,1
22893,0,0,0,2374,4529,1848,2823,6088,0.625,1,0
10458,6330,5299,1567,2945,1108,325,0,3584,0.875,1,0
55971,0,0,0,1296,0,0,0,0,0.125,0,0
578,45683,0,54195,71255,0,0,0,19369,0.5,0,1
8815,6071879,2905171,2513630,4461442,2371502,2081779,3501961,2664176,1.0,1,1
55024,94,67,168,388,81,39,17,395,1.0,1,0
54971,11166,4045,7476,12372,7151,11460,6617,11872,1.0,1,0
8314,0,2929,1869,2343,690,679,700,1373,0.875,1,0
124944,26764,18427,15050,7540,7438,0,0,0,0.625,1,0
580,4269,5548,4729,4268,1564,0,0,0,0.625,1,0
10409,0,0,0,234,0,375,0,37,0.375,0,0
10538,10054,9262,0,9498,0,0,0,0,0.375,0,0
55509,13897,14344,11848,0,0,0,0,0,0.375,0,0
581,492236,444238,359088,236010,212919,227868,208908,252684,1.0,1,1
11177,26675,39051,33572,47152,9161,10930,9015,10100,1.0,1,0
9031,108261,98175,104280,105746,79345,85847,84834,96127,1.0,1,1
29994,0,0,0,840,0,0,0,0,0.125,0,0
27113,0,0,0,0,19194,11840,0,0,0.25,0,0
56987,0,1118,1141,0,5837,5584,4964,4718,0.75,1,0
55973,0,2169,12476,11384,12605,7206,19461,15629,0.875,1,0
10134,227580,278322,324312,328305,455813,522596,988011,621587,1.0,1,1
8412,0,7594,8018,0,0,0,0,0,0.25,0,0
10286,268732,216700,183009,276523,158114,171591,191221,216847,1.0,1,1
54828,0,0,2183,1602,7716,3906,2185,5667,0.75,1,0
55653,0,0,0,0,4435,5043,4912,0,0.375,0,0
586,278,0,4812,0,0,0,7231,1923,0.5,0,0
587,548652,427687,475913,200017,167877,192460,169095,239966,1.0,1,1
56647,423114,362911,297890,130965,59474,74293,69247,81524,1.0,1,1
590,0,0,0,0,0,0,0,0,0.0,0,0
594,143716,69673,87620,45084,78569,93840,106254,106140,1.0,1,1
10295,59195,67028,49158,7835,6713,8574,7703,10847,1.0,1,0
8915,75542,70490,71096,32572,28746,40865,38348,52663,1.0,1,0
53335,246,65,0,0,96,0,0,0,0.375,0,0
64919,24234,31965,44932,46799,141287,158701,197210,159105,1.0,1,1
596,28153,23645,27688,23351,67431,61926,30609,41672,1.0,1,1
597,0,3785,0,0,0,0,0,0,0.125,0,0
598,39716,25588,22214,16988,6356,0,0,4407,0.75,1,0
10018,0,0,2197,0,4722,5736,4383,10964,0.625,1,0
83596,5485,4227,5377,14734,6296,0,0,0,0.625,1,0
23786,71719,48119,57213,5432,91670,107496,103874,98244,1.0,1,1
79370,25825,5902,6347,5710,0,7975,0,0,0.625,1,0
440603,60855,44423,38898,22580,0,8313,0,55219,0.75,1,0
602,1353,4474,2758,2176,0,243,759,3337,0.875,1,0
604,0,0,0,0,0,0,0,0,0.0,0,0
605,50851,25722,23134,8669,8828,0,5900,0,0.75,1,0
9274,112760,76251,84816,65263,80824,60245,86558,116672,1.0,1,1
607,896,0,0,0,396,553,556,772,0.625,1,0
283149,320,0,300,1442,5022,14607,2674,6372,0.875,1,0
9774,190853,122700,106333,138441,96683,117516,140685,121863,1.0,1,1
54880,2678,2070,2043,1393,716,0,0,764,0.75,1,0
613,10914,11009,10619,7783,20531,16077,13285,19165,1.0,1,0
617,42268,65686,94607,33666,29044,42731,45927,45427,1.0,1,1
622,485954,358275,397437,185861,126381,191914,121596,203066,1.0,1,1
56898,17799,31355,23814,16351,23988,25892,27941,33510,1.0,1,0
8678,7579,7687,10377,6147,9385,9367,10424,15662,1.0,1,0
57673,0,0,0,0,461,0,0,815,0.25,0,0
79656,0,0,861,0,0,0,0,0,0.125,0,0
10282,27336,21735,25657,12480,20332,26302,17170,36396,1.0,1,0
51272,0,5665,21274,0,0,9319,9909,0,0.5,0,0
633,5066,4889,5687,0,0,0,0,0,0.375,0,0
168620,0,0,0,0,0,0,11009,0,0.125,0,0
8553,10687,26309,10084,7469,0,0,0,0,0.5,0,0
635,0,0,0,0,0,0,0,0,0.0,0,0
23299,17479,19557,18041,21017,5297,6939,2270,5099,1.0,1,0
637,216833,169088,128082,52506,77119,80076,65887,98352,1.0,1,1
274,252307,166359,195498,126748,180207,173928,153999,282932,1.0,1,1
51411,132665,100649,97642,129692,178021,240221,200969,255002,1.0,1,1
55909,0,0,2964,0,0,0,0,0,0.125,0,0
330,6571,8195,8824,728,3115,1822,2931,4564,1.0,1,0
332,46789,26076,37181,39281,2942,0,0,0,0.625,1,0
57448,17197,20072,19738,9918,5694,6202,3165,6723,1.0,1,0
640,0,405,0,2708,326,0,0,616,0.5,0,0
641,39408,49861,31801,14133,18849,37611,35567,40393,1.0,1,0
642,307916,212384,127590,146690,120574,92442,86130,137474,1.0,1,1
2647,44092,49883,37392,33672,38511,81395,28701,71266,1.0,1,1
282991,174713,116606,121429,125777,73381,83524,104356,169120,1.0,1,1
388552,95565,15048,39875,38100,33104,29682,45680,64634,1.0,1,0
55330,19015,42263,20136,25296,31754,24597,21004,28070,1.0,1,0
644,540966,443766,289847,148759,78758,103685,62959,123865,1.0,1,1
645,217013,225393,194132,110443,114467,141059,69535,137283,1.0,1,1
90427,0,0,0,0,0,0,0,0,0.0,0,0
55589,14955,3681,5462,2028,0,2200,1905,2784,0.875,1,0
9790,58405,71711,62423,52522,43117,43315,44898,58278,1.0,1,0
660,0,0,261,0,0,0,0,0,0.125,0,0
662,63088,81260,104386,85488,37312,35845,47116,50157,1.0,1,1
664,0,3006,5277,0,0,0,0,0,0.25,0,0
665,2620,13115,14079,9353,2888,2292,9016,6508,1.0,1,0
91272,7383,9336,10454,6352,0,6168,5873,8655,0.875,1,0
259282,8129,12822,12666,15109,17574,18066,17550,22959,1.0,1,0
666,0,0,0,0,0,0,0,0,0.0,0,0
51027,90674,54809,39449,13962,0,15159,0,26971,0.75,1,0
552900,1486553,1216948,882865,560064,380301,373295,239264,448254,1.0,1,1
388962,4728,14213,21915,20813,6637,4672,0,17123,0.875,1,0
23246,171710,104592,112570,110892,42534,55275,42852,63930,1.0,1,1
669,3803,9902,17527,16901,12390,21860,17336,34316,1.0,1,0
670,18873,22885,8086,9052,5678,10424,12575,13752,1.0,1,0
671,5969,4570,3940,8515,5434,6634,1791,2784,1.0,1,0
51297,0,0,0,0,0,0,0,764,0.125,0,0
92747,0,2151,0,0,0,0,1794,3819,0.375,0,0
10380,403690,265778,223415,128177,192282,164948,164609,241137,1.0,1,1
2186,14171,13472,14439,10429,9703,7535,11350,10783,1.0,1,0
673,3532,4522,5018,2198,2183,0,1380,2795,0.875,1,0
221927,34755,19602,18432,14797,8467,10819,4495,11957,1.0,1,0
672,3794,2626,2143,787,0,0,0,493,0.625,1,0
79184,314257,245070,221955,174183,197111,212941,150809,219105,1.0,1,1
23774,15811,18950,18194,14388,25421,34087,24579,31580,1.0,1,0
6046,50145,39786,45204,37510,29845,34516,37780,48703,1.0,1,0
8019,34924,35568,28766,29060,37470,36998,35088,43826,1.0,1,0
23476,63167,63313,56934,45778,55131,53923,58093,60244,1.0,1,1
29117,11883,12317,14537,11655,11426,11784,11533,8880,1.0,1,0
10902,17444,13916,12899,6996,7593,8228,15468,16265,1.0,1,0
65980,12908,9606,11644,4721,7888,12519,8312,9434,1.0,1,0
9577,105746,125368,114503,100077,140848,133666,117427,133158,1.0,1,1
2972,0,1357,1633,2224,1494,703,4103,7754,0.875,1,0
140707,286,0,3502,18523,14232,15711,27994,24905,0.875,1,0
83990,0,323,0,1803,0,0,0,0,0.25,0,0
55299,218661,237542,202770,180552,125659,145357,91330,139744,1.0,1,1
55845,249428,157987,124226,173177,130240,139443,195876,286038,1.0,1,1
84312,1874,0,2111,3697,6312,5880,6753,3677,0.875,1,0
148362,74221,47797,51143,36579,51932,42701,40236,73343,1.0,1,1
7862,466,2360,3299,6920,14386,14848,20943,22245,1.0,1,0
55108,14469,21579,16046,0,7345,7194,6977,8660,0.875,1,0
682,146106,172003,151232,107168,6664,4449,15177,18100,1.0,1,1
54836,2383,8293,1693,0,1232,0,0,0,0.5,0,0
683,0,184,132,0,36,101,472,116,0.75,1,0
684,41852,29747,62988,181381,25304,24153,23108,37488,1.0,1,1
9044,25013,38182,30776,19175,10235,9692,8366,11434,1.0,1,0
