Majority protein IDs,Gene names,CopyNumber_T4.naive_01_activated,CopyNumber_T4.naive_02_activated,CopyNumber_T4.naive_03_activated,CopyNumber_T4.naive_04_activated,CopyNumber_T4.naive_01_steady-state,CopyNumber_T4.naive_02_steady-state,CopyNumber_T4.naive_03_steady-state,CopyNumber_T4.naive_04_steady-state
Q9HCK8;Q9HCK8-2,CHD8,17757,21851,20333,14329,6922,7457,5058,9409
Q9HCM1,KIAA1551,5683,3264,17142,47946,0,6198,3425,3385
Q9HCM2,PLXNA4,14710,710,548,274,3347,1622,0,0
Q9HCM4-2;Q9HCM4;Q9HCM4-4;Q9HCM4-3,EPB41L5,0,0,0,0,0,0,0,0
Q9HCN3;K4DI83,TMEM8A,0,0,0,0,0,0,0,861
Q9HCN4;Q9HCN4-5;Q9HCN4-4;Q9HCN4-2;Q9HCN4-3,GPN1,55311,45374,36580,33084,15871,25171,15170,21479
Q9HCN6;Q9HCN6-2,GP6,0,0,0,0,0,0,0,0
Q9HCN8,SDF2L1,213761,116061,111867,96981,31359,61386,46294,52449
Q9HCP0;U3KQB3;Q9HCP0-2;U3KQA5,CSNK1G1,2250,2917,2542,878,1091,1026,1185,819
Q9HCS7,XAB2,63994,79013,57272,67764,48971,55763,56617,56977
Q9HCU0,CD248,0,0,0,0,0,0,0,0
Q9HCU5;B5MC98,PREB,66026,75571,84937,58575,50146,53175,60292,69491
Q9HCU8;Q9HCU8-2,POLD4,190664,91818,79684,0,38888,67343,63932,97798
Q9HCY8,S100A14,0,0,0,0,0,0,0,0
Q9HD15,SRA1,128527,100937,75850,89336,4999,17791,11866,17817
Q9HD20;Q9HD20-2,ATP13A1,57058,68110,72182,50114,34367,43996,39547,42065
Q9HD23;Q9HD23-2;A0A0A0MQX2;Q9HD23-4,MRS2,0,1790,3692,865,2837,3750,2699,3478
Q9HD26;Q9HD26-2;F5H1Y4;Q9HD26-3,GOPC,25715,14626,21239,24626,13830,11023,9619,13650
Q9HD33;Q9HD33-2,MRPL47,100436,88855,65360,54932,45558,48950,49322,57871
Q9HD34;F5H189;C9JY28;C9JRX8;C9J799,LYRM4,34248,55352,90612,74449,76648,80099,115099,96631
Q9HD40,SEPSECS,3088,1220,3794,0,846,0,0,1246
Q9HD42;F8VVT7;F8VUA2,CHMP1A,46308,81568,68458,75342,66608,67519,65860,99128
Q9HD45;Q5TB53,TM9SF3,95446,107766,108985,109975,60271,69146,69676,79580
Q9HD47;Q9HD47-2,RANGRF,119907,91117,101994,7908,12043,11259,6484,12985
Q9HD89,RETN,0,0,84,1379,0,0,0,0
Q9HDC9;H0Y512;Q9HDC9-2,APMAP,250036,304153,307747,223480,441945,542918,494078,628470
Q9NNX6;Q9NNX6-6;Q9NNX6-2;Q9NNX6-7;Q9NNX6-10;M0QZG5;Q9NNX6-12;Q9NNX6-3;Q9NNX6-11;Q9NNX6-5;M0R0P0;Q9NNX6-8;X6RB12,CD209;DHCR7,0,0,0,0,0,0,0,0
Q9NP31-4;Q9NP31;Q9NP31-3,SH2D2A,59317,44054,79658,22190,0,4444,201,0
Q9NP50;Q9NP50-2,FAM60A,1228,11317,7679,22568,0,4052,0,6895
Q9NP55;Q9NP55-2,BPIFA1,0,0,0,0,0,0,0,764
Q9NP58;H7BXK9;Q9NP58-4,ABCB6,341,3027,1851,2957,1555,0,2065,0
Q9NP61;Q9NP61-2,ARFGAP3,38821,33351,31256,18941,13187,8616,11264,15453
Q9NP64-3;Q9NP64;E7EPF0;A0A087WXF8;Q9NP64-2;A0A087WYV3;A0A087WXU5,ZCCHC17,804,7723,12978,15063,26159,20906,23288,32562
Q9NP66;H0YKL0,HMG20A,65113,35214,37395,29975,29840,43528,44888,50636
Q9NP72;Q9NP72-2;A0A087X163;H0Y6T8;Q5W0J0;Q9NP72-3,RAB18,263828,316239,299737,254927,84459,100228,114420,118023
Q9NP73;Q9NP73-3,ALG13,5753,1415,1652,3766,0,1266,0,1278
Q9NP73-2;A0A096LP10,ALG13,0,0,0,0,0,7658,0,0
Q9NP77,SSU72,129145,115731,114719,81831,53196,51724,58063,79050
Q9NP80;Q9NP80-2;Q9NP80-3;A0A0C4DG51,PNPLA8,1781,2506,1817,7019,1910,1923,3295,1796
Q9NP87;Q9NP87-2;Q9H980;Q6PIY2,POLM,0,0,4640,2564,449,2088,3357,3188
Q9NP92;A0A087WV52,MRPS30,69543,45785,51532,63742,29302,31362,33447,39076
Q9NP97;B1AKR6;Q8TF09,DYNLRB1;DYNLRB2,715635,543702,420338,368501,159177,182100,187744,329995
Q9NP99;Q9NP99-2;Q9NP99-3,TREM1,0,0,6035,0,0,0,0,0
Q9NPA0;H0YDT8;H0YDX2,EMC7,60103,91477,101329,72503,10926,23195,20944,34416
Q9NPA2,MMP25,0,186,0,237,0,151,521,16
Q9NPA5;Q9NPA5-2;Q9NTW7-4;Q9NTW7;Q9NTW7-3,ZFP64,0,0,0,0,2056,1667,2534,3385
Q9NPA8;Q9NPA8-2;E5RHX8,ENY2,360248,210185,185820,98860,99585,100955,115143,94566
Q9NPB8,GPCPD1,3748,2713,3274,4375,4219,1724,2839,4558
Q9NPC7;Q9NPC7-2;Q9NPC7-3,MYNN,0,0,0,1972,0,0,1404,1254
Q9NPD3;E9PI41,EXOSC4,228943,229399,200501,142868,74027,132270,82236,109747
Q9NPD8,UBE2T,59437,51297,28621,38083,0,0,0,0
Q9NPE3,NOP10,77763,550342,581683,876514,850456,1084679,978520,1469611
Q9NPF0;Q9NPF0-2,CD320,4237,3180,4085,9193,0,0,0,2593
Q9NPF4,OSGEP,249927,197797,193688,154580,80006,109698,104860,117032
Q9NPF5;Q5TG40;Q5TG38;Q5TG39,DMAP1,32307,19557,31030,45976,45863,39130,53045,55897
Q9NPF7,IL23A,0,0,0,0,0,0,0,38075
Q9NPG3;Q9NPG3-2,UBN1,0,0,687,2235,2086,2362,3847,3062
Q9NPG8,ZDHHC4,0,0,0,0,0,0,0,1591
Q9NPH0;X5D289;Q9NPH0-2;A0A087WYU6;A0A0A0MS36;A0A087WW36;V9GZ71,ACP6,0,13422,5989,5641,10616,80254,25443,32660
Q9NPH2;Q9NPH2-3;Q9NPH2-2;J3QS51,ISYNA1;PFKM,108601,52983,63504,34943,19947,26555,15586,34657
Q9NPH3,IL1RAP,4796,3482,3879,4431,695,7658,0,0
Q9NPI1;Q9NPI1-2,BRD7,11883,12317,14537,11655,11426,11784,11533,8880
Q9NPI6;Q9NPI6-2,DCP1A,93126,70463,61609,54084,43833,36434,40174,45578
Q9NPJ3;Q9NPJ3-2,ACOT13,437941,247750,234350,180305,160042,162126,84518,167597
Q9NPJ6,MED4,43189,47088,26421,23503,17316,32889,28785,26496
Q9NPJ8,NXT2,0,0,0,0,0,0,0,0
Q9NPL8;C9JU35,TIMMDC1,32896,17780,43183,52917,33660,13900,39487,30658
Q9NPP4,NLRC4,0,658,0,192,218,38,1000,1389
Q9NPQ8;Q9NPQ8-4;Q9NPQ8-3;Q9NPQ8-2,RIC8A,128930,137682,105185,65261,56974,61846,53516,69062
Q9NPY3,CD93,0,0,677,0,0,0,0,0
Q9NQ11;Q9NQ11-3,ATP13A2,6896,0,2687,504,285,0,0,183
Q9NQ25;B4DW98;Q9NQ25-6;Q9NQ25-2;Q9NQ25-7,SLAMF7,0,0,0,0,0,0,0,0
Q9NQ29;Q9NQ29-2;Q9NQ29-3;A8MYV2;B8ZZ10,LUC7L,23047,58928,58277,61354,21538,30100,16908,29608
Q9NQ34;Q9NQ34-2,TMEM9B,0,0,0,0,0,0,0,0
Q9NQ48;Q9NQ48-2;H7C488;Q9NQ48-3,LZTFL1,80944,46203,45735,46996,42391,31820,38769,36798
Q9NQ50,MRPL40,58822,64834,58351,52567,28266,38352,58129,49342
Q9NQ75;Q9NQ75-2,CASS4,0,0,138,626,0,209,295,0
Q9NQ88,TIGAR,57228,64493,70869,38910,20723,30845,27099,39396
Q9NQ89,C12orf4,7176,4498,8157,2857,2480,2637,1888,3688
Q9NQ92;J3QRX9;J3QRX4;J3QRX6;H9KV77,COPRS,0,0,0,0,0,0,0,0
Q9NQA3,WASH6P,0,0,539,0,4225,2579,2857,0
Q9NQC3;Q9NQC3-4;Q9NQC3-6,RTN4,0,0,0,0,0,0,0,0
Q9NQC3-2;F8W914,RTN4,249202,318031,291374,252935,163441,101864,182819,197636
Q9NQC3-3,RTN4,0,0,26088,0,0,1374,0,4377
Q9NQC3-5,RTN4,0,0,0,0,0,0,0,0
Q9NQC7;Q9NQC7-2;H3BS09;J3KRR7,CYLD;FAM134C,70791,68722,64196,47576,61316,56207,36078,63776
Q9NQE9,HINT3,26328,10643,10598,8805,8126,14528,16526,16811
Q9NQG5,RPRD1B,379664,239473,228503,311109,458801,439287,498500,600638
Q9NQG7-3;Q9NQG7-4;Q9NQG7;F1LLU8;Q9NQG7-2,HPS4,894,775,0,0,0,0,0,972
Q9NQH7;Q9NQH7-4;Q9NQH7-2;Q9NQH7-3;Q9NQH7-5,XPNPEP3,9131,11433,8485,7403,2530,2815,2161,3240
Q9NQL2;Q9NQL2-2,RRAGD,0,1138,0,0,0,0,0,0
Q9NQP4;E9PQY2,PFDN4,220174,215420,97057,87518,54098,68887,43664,56355
Q9NQQ7;Q9NQQ7-2;Q9NQQ7-3,SLC35C2,0,0,0,0,336,0,0,0
Q9NQR1;A0A0C4DFR3;Q9NQR1-2;C9JKQ0,SETD8,94440,96391,84326,0,83258,12967,0,0
Q9NQR4;H7C579,NIT2,600066,432624,278581,147784,167434,203186,93257,206525
Q9NQS1,AVEN,117237,124108,51078,9984,17915,20366,6845,12048
Q9NQS5,GPR84,0,0,0,0,0,0,0,0
Q9NQS7;Q9NQS7-2,INCENP,17953,37951,28687,36287,0,70,0,0
Q9NQT4;M0R050,EXOSC5,190252,146874,132887,118962,56467,70228,72408,80946
Q9NQT5;Q9NQT5-2,EXOSC3,152160,160390,145366,109428,81882,69541,68484,107951
Q9NQT8,KIF13B,13097,14499,16126,3402,2892,3997,1858,4411
Q9NQW6;Q9NQW6-2,ANLN,127,2797,8248,3951,6923,0,0,0
Q9NQW7-3;Q9NQW7;Q9NQW7-4;Q9NQW7-2;Q5T6H7,XPNPEP1,195621,181859,170673,76948,44346,59816,35070,51047
Q9NQX4,MYO5C,0,1766,9062,8481,2281,2264,1817,2870
Q9NQX7;C9JG41;Q9NQX7-2;Q9NQX7-3;B8ZZM6;F5H4I5;E7EUS6,ITM2C,0,0,11406,0,0,0,0,0
Q9NQY0;H7BYV6;Q9NQY0-2,BIN3,0,0,2964,0,0,0,0,0
Q9NQZ2,UTP3,6583,12250,37271,39988,45092,42778,47674,58569
Q9NQZ5,STARD7,9960,0,6384,6847,2522,5570,0,4247
Q9NQZ7,ENTPD7,0,0,0,0,0,0,0,0
Q9NR09,BIRC6,17197,20072,19738,9918,5694,6202,3165,6723
Q9NR12,PDLIM7,7547,13035,27251,14197,1861,0,1273,4469
Q9NR19;Q9NR19-2,ACSS2,25414,20473,23529,3495,9929,5432,4637,9901
Q9NR28;Q9NR28-2;A0A024RBT2;F5H796;Q9NR28-3;F5GX50;F5GYH3;F5GXT8,DIABLO;hCG_1782202,428397,267323,218357,193374,255323,167577,459984,340402
Q9NR30;Q9NR30-2,DDX21,801264,900973,747258,1158900,287218,261830,298811,328934
Q9NR31;Q9NR31-2;H0Y5E8,SAR1A,696732,651123,561601,447766,316138,335877,411707,489565
Q9NR33,POLE4,115183,0,25009,33732,2464,17429,0,0
Q9NR34;A6NGN6;B1AJZ5,MAN1C1,5516,5137,7216,2746,0,4421,3673,0
Q9NR45,NANS,359122,294073,255274,148313,85136,91539,62707,147273
Q9NR50;Q9NR50-3;Q9NR50-2,EIF2B3,147794,125483,115059,77338,35272,35818,29053,48016
Q9NR55,BATF3,13897,14344,11848,0,0,0,0,0
Q9NR56-6;Q9NR56-2;Q9NR56-5;Q9NR56-3;Q9NR56-4;Q9NR56-7;H7C4T5,MBNL1,0,0,0,0,32049,21213,40848,68955
Q9NR61,DLL4,0,0,0,0,0,0,0,0
Q9NR77;F5H4N4,PXMP2,28941,26779,17411,0,8897,6267,0,17904
Q9NR97;Q9NR97-2,TLR8,0,0,37,0,0,0,1087,348
Q9NRA1;Q9NRA1-4,PDGFC,0,0,0,0,0,0,0,0
Q9NRA2;Q9NRA2-2,SLC17A5,0,0,0,0,2228,0,907,995
Q9NRA8;Q9NRA8-3;B1AKL4,EIF4ENIF1,11729,12625,12727,3186,1974,3879,3962,4918
Q9NRB3,CHST12,0,0,2954,1231,0,0,0,0
Q9NRC8;Q9NRC8-3,SIRT7,9016,6658,6083,6633,7447,10237,9825,10127
Q9NRD1;J3KQ72,FBXO6,0,34858,26497,16458,4598,12405,2112,6593
Q9NRF8,CTPS2,20392,18920,19975,6078,10769,15629,8397,12626
Q9NRF9,POLE3,246827,292629,254919,140399,68143,48771,80339,81158
Q9NRG0;E5RGS9,CHRAC1,0,0,55843,90744,45652,89804,86551,112858
Q9NRG1;Q9NRG1-2,PRTFDC1,0,0,0,0,0,13331,0,0
Q9NRG4;Q9NRG4-2,SMYD2,6280,4621,4461,0,0,3275,0,0
Q9NRG7-2;Q9NRG7;G3V5T1;Q86TZ5;F6RWC2,SDR39U1,10144,6348,22545,4484,50782,76388,116465,114263
Q9NRG9;Q9NRG9-2;F8VZ44;H3BU82,AAAS,109983,107972,110925,62711,38733,73652,44777,59406
Q9NRH2;E7EUC4,SNRK,2468,2352,4775,932,3839,6336,5943,6671
Q9NRK6,ABCB10,17835,21144,21840,16629,3988,3775,6169,4958
Q9NRL2;Q9NRL2-2,BAZ1A,26675,39051,33572,47152,9161,10930,9015,10100
Q9NRL3;Q9NRL3-3,STRN4,15044,10662,17758,13984,3762,17379,11003,16624
Q9NRM0;Q9NRM0-2,SLC2A9,0,0,0,0,779,0,0,0
Q9NRN7;E9PLW6,AASDHPPT,155170,174578,128016,49069,55402,53765,30541,54689
Q9NRN9;B8ZZE3;B8ZZC8;B8ZZY8;H7C0M7;E7EMN2,METTL5,0,279423,377541,308282,143522,151029,160569,237633
Q9NRP2;H3BPP2,CMC2,166465,83672,89436,129529,29379,35393,34692,40589
Q9NRP4,ACN9,0,0,0,0,5568,0,0,0
Q9NRR3;D6REL0,CDC42SE2,217354,214484,205101,185424,117701,140885,144763,181799
Q9NRR4;Q9NRR4-2;Q9NRR4-4;Q9NRR4-3,DROSHA,1351,2550,1370,405,3965,6005,3671,2811
Q9NRR5,UBQLN4,3144,8308,2879,6314,27513,23716,17660,26640
Q9NRR8,CDC42SE1,570,5971,12979,84047,55906,61710,57952,88760
Q9NRS6;Q9NRS6-2;E9PMW6;E9PK26,SNX15,19170,8446,14814,8353,11375,15958,9957,17165
Q9NRV9;F5GWX2,HEBP1,86391,69872,60508,33212,91585,63024,33213,121084
Q9NRW1;Q9NRW1-2;J3KR73,RAB6B,0,0,4689,836,0,0,0,0
Q9NRW3,APOBEC3C,187887,197560,214340,149759,34747,49323,40823,55747
Q9NRW4;Q9NRW4-2,DUSP22,0,0,908,3032,0,0,0,0
Q9NRW7;A0A087WU65;Q9NRW7-2;Q5T4Q0,VPS45,39716,31218,37818,15297,24921,21194,25298,29858
Q9NRX1;F8WBJ6,PNO1,109576,190475,153027,99834,55742,64822,61379,67664
Q9NRX2;E9PKV2,MRPL17,156942,206114,205811,105538,52802,48962,54249,61769
Q9NRX4;Q9NRX4-2,PHPT1,266946,90935,94560,80653,32076,49545,78102,126351
Q9NRX5,SERINC1,0,0,411,1683,878,757,1352,882
Q9NRY2,INIP,4778,39423,47696,118626,90156,82372,74503,102634
Q9NRY4;A2RRE5,ARHGAP35;GRLF1,2912,3921,3503,617,426,554,0,540
Q9NRY5;E7ESJ7,FAM114A2,112734,48957,54565,37905,32800,42325,33238,65803
Q9NRY6;I3NI29;I3L3X5;I3L161,PLSCR3;TMEM256-PLSCR3,38491,30368,45332,36523,11476,33799,21445,30120
Q9NRZ5;Q9NRZ5-2,AGPAT4,0,0,2672,1597,0,0,0,182
Q9NRZ7;Q9NRZ7-2;Q9NRZ7-3,AGPAT3,28373,37891,65898,14062,25447,27662,37805,34775
Q9NS00;Q9NS00-2,C1GALT1,0,2863,0,3390,0,0,0,0
Q9NS23;Q9NS23-2;Q9NS23-5;Q9NS23-4;Q9NS23-3,RASSF1,8299,4530,4569,1988,6991,3676,2308,3805
Q9NS28,RGS18,3275,0,2367,0,0,0,0,1821
Q9NS56;Q9NS56-2,TOPORS,0,0,0,0,201,130,0,0
Q9NS69,TOMM22,754992,725473,655374,732000,536787,492441,696165,630858
Q9NS84,CHST7,0,0,0,0,0,0,0,0
Q9NS86,LANCL2,52355,31582,28015,18538,28984,22737,23633,31655
Q9NS87;Q9NS87-2;Q9NS87-4;C9JKA9;D6RCT7,KIF15,61931,72586,48564,37276,0,1390,182,191
Q9NS91;F8WE49,RAD18,16148,19808,32852,24415,0,0,0,0
Q9NS93,TM7SF3,0,0,1616,0,0,0,0,0
Q9NSA3,CTNNBIP1,14098,0,0,0,0,0,0,0
Q9NSB8-2;Q9NSB8,HOMER2,0,0,0,2118,0,0,0,0
Q9NSC5;Q9NSC5-2;Q9NSC5-5,HOMER3,32824,25752,0,0,2672,0,5569,5393
Q9NSD9;Q9NSD9-2,FARSB,519579,632463,555735,372278,319195,360743,217190,344179
Q9NSE2;Q9NSE2-3;Q9NSE2-2,CISH,12139,20243,14629,8867,0,0,0,0
Q9NSE4,IARS2,212001,190966,165088,159598,291456,293853,302884,339084
Q9NSG2;Q9NSG2-2;Q9NSG2-3,C1orf112,2213,1587,954,0,0,0,0,0
Q9NSI2;Q9NSI2-2;C9JJU7,FAM207A,51555,68399,58406,14679,11518,0,8390,0
Q9NSI8,SAMSN1,167436,115956,94834,57627,16566,8419,12325,11084
Q9NSK0;Q9NSK0-5,KLC4,10392,37925,4431,3797,2755,9268,1856,1654
Q9NSP4;B1AHQ6;Q9NSP4-4,CENPM,42520,20366,31559,19779,0,0,0,0
Q9NSU2-3;Q9NSU2;Q9NSU2-2;C9J052,TREX1,57781,77813,60385,56244,18546,33268,6831,41596
Q9NSV4;Q9NSV4-4;Q9NSV4-5;Q9NSV4-6;Q9NSV4-7;Q9NSV4-1,DIAPH3,557,2236,3074,2334,0,0,2368,5184
Q9NSY0;Q9NSY0-2,NRBP2,0,0,0,0,1741,1283,843,2910
Q9NSY1;Q9NSY1-2;Q9NSY1-3;H0Y9P1,BMP2K,14955,3681,5462,2028,0,2200,1905,2784
Q9NSY2,STARD5,2974,0,2440,0,697,0,0,0
Q9NT62;Q9NT62-2,ATG3,167890,164661,154466,72233,58738,47073,46190,64757
Q9NTG7;E9PK80;E9PM75;E9PN58;Q9NTG7-2,SIRT3,38624,23733,21324,5874,25924,27648,27763,17831
Q9NTI5;Q9NTI5-2,PDS5B,103929,115932,102109,118173,136084,127202,150181,166191
Q9NTJ3;E9PD53;Q9NTJ3-2,SMC4,228743,251886,220936,214887,3222,4068,9094,2423
Q9NTJ4;Q9NTJ4-2;Q9NTJ4-4;Q9NTJ4-3,MAN2C1,6549,6942,5149,2280,12560,20031,11241,20182
Q9NTJ5;Q9NTJ5-2,SACM1L,219608,282960,231417,219726,253575,207830,266073,250958
Q9NTM9;A0A0B4J226,CUTC,123581,101137,97090,48089,183420,209979,120344,259525
Q9NTN3;Q9NTN3-2,SLC35D1,0,0,0,0,0,0,0,0
Q9NTX5;Q9NTX5-2;Q9NTX5-6;F2Z2D6;E9PJS8;H0Y5L2,ECHDC1,195408,110919,98276,146584,193201,163635,116220,235952
Q9NTX5-3,ECHDC1,0,0,0,0,0,0,0,0
Q9NTX7;Q9NTX7-2,RNF146,0,23908,0,0,6337,16568,10338,35234
Q9NTZ6,RBM12,121565,103149,100653,85665,85428,93649,59100,88674
Q9NU19,TBC1D22B,0,6697,2569,3292,1525,1469,1941,2039
Q9NU22,MDN1,25920,34837,25211,21543,10439,9823,10153,12513
Q9NU23;E5RJK7;E5RG38;G3V136,LYRM2,0,14650,16217,9602,4781,0,3654,16012
Q9NU53,GINM1,0,0,0,0,0,0,0,0
Q9NUA8;F8WAI8,ZBTB40,0,0,0,1666,511,839,762,741
Q9NUB1;Q9NUB1-2;Q9NUB1-4;Q9NUB1-3,ACSS1,55379,15176,47712,37071,43659,42665,48422,35288
Q9NUD5;Q9NUD5-2,ZCCHC3,4695,5011,2322,4394,526,0,0,0
Q9NUE0,ZDHHC18,0,9000,3696,1711,290,0,2281,0
Q9NUG6,PDRG1,75277,77521,80095,0,25770,50778,22965,35877
Q9NUI1;Q4VXZ8;Q9NUI1-3,DECR2,0,0,2634,0,0,0,1647,0
Q9NUJ1,ABHD10,583405,457017,408374,225878,373852,438832,273027,384502
Q9NUJ1-2,ABHD10,0,0,0,0,93,0,0,130
Q9NUJ3,TCP11L1,1998,3957,4159,0,1668,415,0,730
Q9NUL5;Q9NUL5-2;Q9NUL5-4;Q9NUL5-3,C19orf66,16281,7257,10455,3994,13247,22144,15452,19931
Q9NUL7,DDX28,5771,7866,5909,17874,9528,11379,14104,10515
Q9NUM3-2;Q9NUM3;M0QX28;Q9NUM3-3,SLC39A9,0,0,1028,0,0,0,0,0
Q9NUM4;C9JZ87;F2Z3N7,TMEM106B,7906,4694,8996,34132,8886,9822,13260,24702
Q9NUN5;Q9NUN5-3,LMBRD1,129,0,0,2512,0,0,1300,1291
Q9NUP1,BLOC1S4,19015,42263,20136,25296,31754,24597,21004,28070
Q9NUP7;Q9NUP7-2,TRMT13,1831,0,0,47029,3040,2517,1973,4248
Q9NUP9;G3V1D4,LIN7C,114714,103097,143837,122818,55747,94698,67027,117491
Q9NUQ2;H0YC22,AGPAT5,30831,47762,58831,31954,46801,37333,70072,42061
Q9NUQ3;Q9NUQ3-2,TXLNG,16189,16979,11794,29532,7877,9468,5281,8913
Q9NUQ6;Q9NUQ6-4;Q9NUQ6-3;A0A0A0MSG5;B8ZZZ7,SPATS2L,11386,7880,911,4693,0,0,0,0
Q9NUQ7;D6RGX2;H0YA18,UFSP2,26174,22060,31914,16520,10132,18142,15256,13949
Q9NUQ8;Q9NUQ8-2,ABCF3,60730,56419,50262,44220,37039,32098,28180,48096
Q9NUQ9;Q9NUQ9-2,FAM49B,832860,699914,677762,421499,631293,597505,495090,662079
Q9NUS5,AP5S1,0,0,0,9480,2041,4812,2399,4892
Q9NUT2-4;Q9NUT2;Q9NUT2-5;Q9NUT2-2;Q9NUT2-3,ABCB8,8371,13259,11862,5679,4189,3985,4795,5421
Q9NUU6,FAM105A,7209,3790,6234,7632,17528,26658,21759,17210
Q9NUU7;I3L0H8;I3L352;Q9NUU7-2,DDX19A,381695,307850,260862,277632,166487,192661,139892,244718
Q9NUV9,GIMAP4,8127,20229,16571,24517,20760,49448,51802,47668
Q9NUW8;G3V2F4;E7EPD8;Q9NUW8-2,TDP1,54104,52042,37385,27568,18948,27560,19744,37233
Q9NUX5;B7Z7M5;Q9NUX5-2;A8MTK3;Q5MJ34;Q5MJ35,POT1,10870,10948,6063,5154,6851,5797,3043,5143
Q9NUY8;Q9NUY8-2;E9PGE5,TBC1D23,19284,16230,12565,16114,7915,15903,5225,12754
Q9NV31,IMP3,137100,148064,116504,92941,78791,86131,86085,101507
Q9NV35,NUDT15,13559,7225,3094,0,2496,1950,0,2538
Q9NV56,MRGBP,2587,37197,17895,39057,20787,28237,37048,42350
Q9NV66;A0A087WUV9,TYW1,2258,3024,6857,8968,2728,3912,3573,4639
Q9NV70-2;Q9NV70,EXOC1,25132,45227,24434,17405,17695,17406,17749,19803
Q9NV72;Q9NV72-2,ZNF701,0,2288,0,0,0,0,0,0
Q9NV79;V9GYG6;V9GZ41;Q9NV79-2;Q9NV79-3,PCMTD2,0,0,0,0,4622,5663,7922,5125
Q9NV88;Q9NV88-2;Q9NV88-3;G3XAN1,INTS9,46097,30468,26930,35334,24041,32255,30984,38479
Q9NV96;Q9NV96-2,TMEM30A,36827,15022,31618,62316,30738,28042,35609,41648
Q9NVA1;Q9NVA1-2;Q9NVA1-4;F6UTR7;B1AKV3;Q9NVA1-5;B1AKV4;B1AKV2;B1AKV6,UQCC1,24531,26893,38996,26311,28542,14661,25180,31059
Q9NVA4;A0A0C4DGC8;Q9NVA4-2,TMEM184C,4292,0,0,3838,0,0,5551,0
Q9NVC3;H3BN87;H3BU46;H3BPV9;H3BP25;H3BMC5;H3BPK8;Q9NVC3-2,SLC38A7,0,0,0,0,0,0,0,0
Q9NVC6,MED17,28084,27308,25336,10286,18511,11959,13558,25613
Q9NVE5;Q9NVE5-3,USP40,0,0,1528,0,1124,0,0,0
Q9NVE7;E9PHT6;H0YA26,PANK4,63431,76232,54637,42761,57397,51462,45690,78094
Q9NVF7,FBXO28,0,1189,1131,2969,5842,9157,5806,7362
Q9NVG8;Q9NVG8-2,TBC1D13,68494,52399,31689,16093,25639,36314,18838,34353
Q9NVH0;Q9NVH0-2,EXD2,1677,5714,7647,3068,2227,1045,1632,2239
Q9NVH1;Q9NVH1-3;Q9NVH1-2,DNAJC11,63016,86791,84658,42684,52692,43993,75055,65412
Q9NVH2;Q9NVH2-3;Q9NVH2-2;Q9NVH2-4,INTS7,31577,31597,34980,27142,20405,23751,20730,32356
Q9NVH6-8;Q9NVH6;Q9NVH6-7;Q9NVH6-6;Q9NVH6-5;Q9NVH6-4;Q9NVH6-2;Q9NVH6-3,TMLHE,22311,6021,7693,3531,30543,37275,12326,14338
Q9NVI1;Q9NVI1-1;Q9NVI1-2;F8W7R3;H3BP78,FANCI,93921,397189,412628,72100,84,113,55,102
Q9NVI7-2;Q9NVI7-3,ATAD3A,236761,236532,287032,271009,102020,107782,134260,129985
Q9NVJ2,ARL8B,304725,259786,280135,276736,293938,244613,273942,314292
Q9NVK5-2,FGFR1OP2,48891,38158,19004,45935,68460,75966,121443,82398
Q9NVM4;Q9NVM4-3;H3BNC0;Q9NVM4-4;Q9NVM4-2,PRMT7,962,2304,7901,8469,1433,0,934,0
Q9NVM6,DNAJC17,41798,48182,31666,33977,21533,24598,22077,27722
Q9NVM9;Q9NVM9-2,ASUN,126259,101825,85236,41417,28697,36408,31182,45912
Q9NVN8,GNL3L,25621,21232,22321,21618,13324,13595,16266,21033
Q9NVP1,DDX18,389095,496036,396166,315440,245520,260508,257653,257544
Q9NVP2;K7ES22,ASF1B,294981,113765,79218,29151,0,0,5580,5669
Q9NVQ4;C9JDZ2;Q9NVQ4-3;Q9NVQ4-2,FAIM,0,0,0,0,0,0,3866,0
Q9NVR0,KLHL11,2931,0,0,0,918,0,2386,3949
Q9NVR2,INTS10,43352,40059,39239,27127,35805,37636,33557,62526
Q9NVR5;Q9NVR5-2,DNAAF2,1591,1352,0,1956,387,474,0,403
Q9NVS2;Q5QPA5;Q9NVS2-2;Q9NVS2-3,MRPS18A,228367,149585,179851,142340,32446,54786,40684,55669
Q9NVS9;Q9NVS9-3;Q9NVS9-2;Q9NVS9-4,PNPO,179431,122807,88282,61026,22023,38349,24755,74943
Q9NVT9;E5RJ86,ARMC1,90578,75449,58294,67384,56247,85209,87270,83781
Q9NVU0;A0A0C4DH01;Q9NVU0-5;Q9NVU0-4;Q9NVU0-3;Q9NVU0-2,POLR3E,17980,20685,6268,11966,5000,6138,7138,16538
Q9NVU7;E7EW05;Q9NVU7-2,SDAD1,31232,47882,37166,54192,33623,35306,25731,31692
Q9NVV0;A0A0A0MRS4,TMEM38B,0,0,0,4226,3193,0,6618,10648
Q9NVV4,MTPAP,34501,43378,38126,38731,14019,9268,16563,10549
Q9NVV9;E9PIS9,THAP1,0,0,0,0,1395,6894,1187,2029
Q9NVW2;Q9NVW2-2,RLIM,0,0,0,4191,2119,2637,3458,0
Q9NVX0;Q9NVX0-3;Q9NVX0-2,HAUS2,19955,27577,22634,39111,11962,12788,12683,9901
